id,title,all_authors,author_gender,category,format,style,wc,inquote,nframe,NN_QI,NN_NF,VB_QI,VB_NF,JJ_QI,JJ_NF,RG_QI,RG_NF,RO_QI,RO_NF,PP_QI,PP_NF,VERB_QI,VERB_NF,AUX_QI,AUX_NF,ADV_QI,ADV_NF,PROPN_QI,PROPN_NF,CCONJ_QI,CCONJ_NF,SCONJ_QI,SCONJ_NF,INTJ_QI,INTJ_NF,p1_QI,p1_NF,p2_QI,p2_NF,p3_QI,p3_NF,neg_QI,neg_NF,VBPRT_QI,VBPRT_NF,VBPRS_QI,VBPRS_NF,VBSUP_QI,VBSUP_NF,VBIMP_QI,VBIMP_NF,VBINF_QI,VBINF_NF,VBSFO_QI,VBSFO_NF,NNIND_QI,NNIND_NF,NNDEF_QI,NNDEF_NF,NNSIN_QI,NNSIN_NF,NNPLU_QI,NNPLU_NF,JJSUV_QI,JJSUV_NF,JJKOM_QI,JJKOM_NF
SvB_BS_271,Tre timmar,Anders Roslund,M,CRIME,bestseller,dash,121331,37022,84289,112123,164944,201961,164031,33467,51074,6294,7249,891,1542,70120,101330,156880,125687,45243,38546,88110,96074,26714,28936,37923,41702,35708,27987,6726,368,51510,4437,34547,1780,20096,46400,12560,9396,152468,590337,445767,67554,45072,135108,191387,5208,164772,201577,34238,65312,694772,590017,290291,407034,772826,795152,212238,201899,42776,32520,42776,63647
SvB_BS_273,1793,Niklas Natt och Dag,M,CRIME,bestseller,quot,127253,42784,71005,150243,205422,182942,164510,40366,47828,2805,2211,678,1127,85382,116344,131521,134610,51608,30054,69161,65517,28328,32885,37865,38434,30455,25956,3997,113,49598,9042,24986,437,23326,50208,11359,6802,213236,115401,393382,579060,91606,99050,65415,1370,233678,203236,67842,76706,688550,588167,306316,410531,805383,787536,189639,211161,62536,30035,71801,53887
SvB_BS_274,Den lilla bokhandeln runt hörnet,Jenny Colgan,F,OTHER,bestseller,quot,105197,30951,63453,81613,136889,196763,187777,36025,55269,2132,2143,291,394,46590,92557,136086,144201,60870,43859,94763,98530,16445,30999,46719,49123,34926,29928,34183,898,46719,977,35443,394,15541,66159,21066,10732,133333,704826,481938,19387,40887,81158,152874,2686,190969,191943,15764,38859,710610,575984,281077,418605,768013,737394,223674,257195,27803,29940,34978,43342
SvB_BS_275,Silvervägen,Stina Jackson,F,CRIME,bestseller,dash,88125,23192,64833,89988,176361,236720,190011,31261,42278,2803,2283,129,586,58943,107522,161651,156155,75155,33995,89427,70520,17592,28890,37254,44684,39583,30509,6080,108,60193,740,44412,555,24319,74885,19274,8560,125683,748600,471038,15667,72131,77441,144080,7468,185792,149444,26412,39776,660757,408956,325827,589557,786775,746983,199808,251531,40000,18971,44138,32105
SvB_BS_276,Bara ett barn,Malin Persson Giolito,F,CRIME,bestseller,quot,96955,27926,67017,98654,150051,209518,191936,39497,45914,2650,4999,466,776,59908,93543,140693,141173,69147,51256,92781,90887,13572,37677,37671,37617,39426,27456,11781,567,49810,11355,31977,895,29471,57209,19301,12922,106478,618907,520424,84584,57939,82485,71954,6530,241839,206406,26491,33818,678040,540175,307441,453759,786207,772872,198911,221161,54397,40299,54397,36074
SvB_BS_277,Ensam i Paris (och andra historier),Jojo Moyes,F,OTHER,bestseller,quot,86715,26130,41724,96250,144905,196747,192623,38347,42038,4631,5488,421,599,54956,99343,130961,149626,66093,43548,87026,81704,22426,26364,36701,37197,35783,30007,21278,767,53961,16921,34214,1726,16801,81847,15461,8796,159113,280702,439603,476795,51352,86724,133243,3857,215911,150803,17506,28618,715706,547800,273956,449719,800398,782832,189264,214853,41916,33067,38922,31927
SvB_BS_278,Husdjuret,Camilla Grebe,F,CRIME,bestseller,dash,117519,26596,90923,109302,155263,216536,182869,34554,48910,4399,3607,1203,374,63995,97819,151940,141570,64822,41596,95992,86788,25267,26539,37750,44664,36020,31488,11769,550,38013,51780,23537,308,31320,30905,15378,9909,224345,153124,371245,635593,60601,58158,193089,4691,150026,146930,41327,39033,619539,519161,371517,478289,813553,806899,178535,190621,27203,28334,45702,39128
SvB_BS_279,Den tyska flickan,Armando Lucas Correa,M,OTHER,bestseller,quot,105919,11723,83514,117547,150993,193039,193081,33268,43514,4180,3365,853,1030,72507,97313,128892,142240,64489,51464,73787,71533,44784,23038,37362,34126,33524,31504,5289,347,52034,63450,24908,2503,27809,43526,13478,12321,185152,489240,429518,196279,45515,64868,111798,5519,226690,243411,37561,42977,695936,628866,289550,365900,791001,782474,194485,212213,41026,45680,43590,36048
SvB_BS_280,Strandcaféet,Lucy Diamond,F,OTHER,bestseller,quot,123877,42558,72720,86494,126774,208727,202475,40909,47924,2420,2957,376,839,50966,85877,145707,155666,63325,47318,98195,89081,25988,27228,43682,53314,33883,33718,32779,3163,49203,70380,34118,1334,14263,34420,13605,10204,145334,702255,433975,34501,60340,85371,158618,6045,200608,171285,20601,31038,694105,550819,298017,445168,823146,785335,169247,210760,25273,38737,28719,36155
SvB_BS_281,Kvinnan i fönstret,A.J. Finn,M,CRIME,bestseller,quot,122105,25552,71592,77841,159878,209534,175201,28921,36373,2622,6523,626,740,43363,94536,151652,143941,58078,31456,82146,80875,20194,19737,38901,27601,41132,22544,22151,1327,48020,72801,37375,2682,23560,30855,13815,8884,211617,160169,377101,665551,51363,47995,210497,13952,148300,109623,13074,34282,698341,468286,277024,522890,839115,823257,136249,168006,14885,26114,32476,35714
SvB_BS_282,Blodlokan,Louise Boije af Gennäs,F,CRIME,bestseller,quot,146729,52770,86499,95054,145135,196020,178199,38886,44232,3127,4578,303,543,59011,103123,137673,142718,58840,35908,100663,85735,25810,36810,48342,47584,34110,21677,16013,220,46712,73041,37161,960,14667,29769,13890,6936,179814,704360,441125,62735,54718,87842,148782,4606,174594,140067,23202,40937,687201,596463,292065,400112,796252,800621,183214,195953,36550,29012,32164,30058
SvB_BS_283,Syndafloder,Kristina Ohlsson,F,CRIME,bestseller,dash,117970,37115,80841,91823,122661,223818,211885,32871,38532,2775,2907,647,705,61053,80331,163330,158150,60730,54007,95298,77213,26189,58535,34191,30467,43998,30356,9080,977,53482,5356,24465,1522,32170,66711,21177,17207,219574,653395,372216,41742,71265,119038,170098,3444,166486,182089,37318,40633,655516,568173,340962,429911,806925,826140,189554,172045,36066,43981,49180,60674
SvB_BS_285,Pappas pojke,Emelie Schepp,F,CRIME,bestseller,dash,109438,44316,64851,77715,141463,237837,206026,28477,33831,2572,2544,248,416,56797,103622,173820,170067,64446,36252,89313,75928,25882,53739,37887,42775,36443,22667,11689,524,54653,463,35540,154,30305,80492,18210,7109,166224,774643,392125,7185,58065,78138,216698,3218,166319,135843,21157,33755,664634,441683,329268,557009,813879,828210,180023,170482,26149,14129,36450,37375
SvB_BS_286,Hon som måste dö,David Lagercrantz,M,CRIME,bestseller,quot,112447,39228,68878,95544,133482,187443,172145,37167,40986,1810,3833,433,508,65234,92221,140002,132089,47670,40361,91006,96039,26384,35483,56771,68164,33624,25059,9840,958,43362,2541,19731,1466,34542,76091,14377,13197,339997,688791,303142,38964,65279,103652,133959,4976,156399,163026,37536,53892,661686,605177,317769,387862,794824,802371,184365,190668,27435,32944,34294,39674
SvB_BS_287,En bur av guld,Camilla Läckberg,F,CRIME,bestseller,quot,102137,28689,69396,88048,152963,206665,189780,34891,43317,2649,3718,349,850,52250,97369,143504,148207,63613,41861,89895,74586,23354,43432,40991,38691,32521,24800,16871,403,58420,20765,39283,144,16627,66012,15197,8603,113341,705391,477484,16401,65778,97646,132400,8884,209816,171222,26986,42293,728820,562035,260095,434951,783056,782383,206255,214696,54945,41916,51948,57552
SvB_BS_288,1794,Niklas Natt och Dag,M,CRIME,bestseller,quot,140261,39401,82440,132915,201917,188142,162215,39923,48872,3426,2899,761,1116,74694,113149,135149,134898,53273,27353,78501,70682,21192,24345,37334,40526,32969,25340,2868,146,52156,13634,30837,146,29390,54488,12690,6308,187508,137516,411979,560757,84581,92649,86335,1196,226359,206012,54499,73207,688180,614382,304182,383876,809624,788418,182929,209840,45137,35741,78830,52619
SvB_BS_289,Den andra dödssynden,Jan Guillou,M,OTHER,bestseller,quot,127807,21167,87682,129022,183561,171541,148856,43984,64437,6803,8668,661,1460,70487,108506,120093,103362,51873,45847,104975,96668,29480,38058,42047,37876,28724,28147,22677,981,32929,559,20078,297,12992,33108,12519,9055,194712,627490,424126,27965,51226,112090,139356,3754,188378,225253,39934,66733,640059,602423,348224,389127,798975,766946,189674,224604,50483,47611,44039,47257
SvB_BS_290,Jag ser dig,Mari Jungstedt,F,CRIME,bestseller,dash,72688,22492,50196,104615,160929,216833,186907,38014,47354,3557,3148,311,538,69892,104251,144007,141804,73270,45342,106216,86122,19785,40840,40103,44585,33078,23050,9692,219,39347,359,21563,239,26987,63053,13738,7032,161985,709977,448842,10765,86119,111916,122821,5010,180029,162119,47160,53720,614535,499381,378666,497400,772206,787695,220994,209086,36257,37442,30409,40387
SvB_BS_291,Kniv,Jo Nesbø,M,CRIME,bestseller,quot,183331,63092,98025,113755,159429,192592,180209,33887,45417,5326,5529,682,1112,64493,98628,138195,132935,54730,47488,73623,74736,26041,41316,42145,39245,40512,33961,15913,1408,41622,1489,30923,786,21429,54649,13615,10936,215867,650439,404164,39966,67402,143787,146901,10190,165501,155505,34730,39909,642190,504799,332451,489186,803121,823138,171659,171167,48176,38185,44902,48967
SvB_BS_292,Broder Jakob,Emelie Schepp,F,CRIME,bestseller,dash,110296,50301,59777,87593,141944,231884,207036,29761,33943,3002,2827,258,401,62782,102682,166418,171889,65883,35365,90436,75196,24234,55172,39741,43361,41967,25511,9503,368,50397,1823,33916,351,29622,75564,15745,7745,148062,770443,430298,10343,60700,77085,182013,3151,177898,138817,33265,36522,655016,430053,335906,568061,800726,817207,190422,180907,22044,15278,22712,31050
SvB_BS_293,Löparna,Olga Tokarczuk,F,PRESTIGE,bestseller,dash,123565,6677,116881,139883,192666,197394,150178,49873,61806,3445,4038,300,933,77879,113586,139883,115630,57661,34779,85967,79833,9885,10575,33548,34591,26209,23674,4643,702,39988,12748,29205,1489,17373,44575,10783,7589,146434,316470,432473,385860,54628,77309,170713,8659,194992,209594,42489,68820,670236,619965,313704,374484,755889,737466,228051,257072,18018,32946,39039,36545
SvB_BS_294,Bergens stjärnor,Jojo Moyes,F,OTHER,bestseller,quot,143519,42791,78656,97614,162467,199364,176045,34727,46176,2968,4106,397,610,57232,108498,138066,139532,61508,36920,87799,83884,29516,38064,40312,46354,38279,32267,13624,648,50712,2034,32717,1526,22388,65208,18275,7971,138554,682169,472043,39936,46067,85289,112648,4550,228695,186900,23209,48314,682547,556929,309313,437828,766339,766492,225521,228265,48452,35242,48452,44604
SvB_BS_295,Skamvrån,Sofie Sarenbrant,F,CRIME,bestseller,quot,99946,23766,70154,94589,141589,208786,204464,33241,42050,2398,2395,421,784,57351,89318,143440,152821,65766,52285,90760,77116,25457,40568,43171,40782,33956,27525,20197,827,40815,7070,25793,1668,24825,64786,16747,14511,179565,103249,411931,634551,71745,57446,151552,6623,183998,197434,31036,38692,649466,520085,342527,476895,838968,822914,153470,174066,55696,47458,35443,52881
SvB_BS_296,Folk med ångest,Fredrik Backman,M,OTHER,bestseller,quot,104647,25255,43654,108889,136482,201386,185939,38250,41669,1861,3047,752,870,54920,81757,140131,138865,61651,47556,98357,99716,12869,41417,39240,29963,37022,33101,19758,3551,47872,14752,31162,11087,19125,37774,18610,14981,191309,404706,445930,320069,42863,63940,117184,13921,202713,196378,21628,36220,664364,545317,331636,453340,788364,788352,208000,210305,24845,53876,41408,82463
SvB_BS_297,I hemlighet begravd,Viveca Sten,F,CRIME,bestseller,quot,110220,30494,79128,95297,144247,206926,202153,32334,46873,2919,3197,328,809,62307,93178,142421,148784,64767,53673,93592,84269,33318,48807,41385,29673,41615,26565,7313,227,43189,379,27809,329,26792,68535,15938,12511,289382,662853,344849,16004,72425,116217,109509,3126,182884,201613,30269,39697,677220,499036,312457,497284,832072,815402,157949,180918,62880,51227,50710,60394
SvB_BS_298,Hundraettåringen som tänkte att han tänkte för mycket,Jonas Jonasson,M,OTHER,bestseller,dash,106780,25799,80742,120741,169416,205124,169441,42017,52203,6163,9078,775,1511,74732,106302,148959,125635,56553,44128,95585,81147,25195,54804,32249,33923,28993,28721,10194,1263,52987,619,23683,409,16241,35446,16008,11952,106009,652949,437075,31211,54611,93926,202948,6578,196901,213581,22298,53578,650401,572556,342536,422180,825040,802617,168218,192266,51661,42942,39668,55753
SvB_BS_299,Jamåhonleva,Anders Roslund,M,CRIME,bestseller,dash,137551,44765,92786,104814,162643,206099,161695,33553,55062,5920,8029,1028,1638,66324,99379,159232,125439,46912,36374,91277,92298,21736,28754,41037,41666,36837,26976,7037,593,52362,8374,41617,1552,15905,47971,14364,10099,151203,573152,445480,98780,50401,126308,199545,9265,152612,192162,39345,64454,711424,601749,280477,395534,792199,788019,199702,209198,47270,41104,57923,59307
SvB_BS_301,En helt vanlig familj,Mattias Edvardsson,M,CRIME,bestseller,quot,128585,39701,87858,90577,149605,201859,186494,32468,43491,3904,3221,403,672,50880,97054,141835,146259,60402,40577,86975,79037,34382,32860,43954,39177,36976,29013,11310,467,45188,70352,30679,911,22619,30800,18287,11097,221487,504425,412403,250839,60769,80134,137759,3357,167083,160818,26204,47666,691880,607654,292825,389303,816185,788344,168521,208764,37238,45538,33359,41874
SvB_BS_302,Bokhandeln på Riverside Drive,Frida Skybäck,F,OTHER,bestseller,quot,142865,42604,98803,83654,129784,202281,203344,38987,41537,2864,2328,469,486,50606,91829,142099,156422,60605,47316,101774,98044,24129,55575,40607,39786,30960,29645,24035,638,52155,2227,34011,1356,17487,75575,16031,10040,135646,534319,472731,177094,55001,89393,135646,3534,199930,195013,25760,33597,732043,553225,251684,443110,757576,797629,226431,198705,37327,41179,34919,40692
SvB_BS_303,Tatueraren i Auschwitz,Heather Morris,F,OTHER,bestseller,quot,70745,18928,38896,84795,173231,218090,187783,27842,43706,3751,6582,581,720,51088,105229,153159,154695,65881,33525,85640,78286,12680,23241,39043,44015,29427,22033,18914,257,56847,2262,47971,463,21714,71678,15585,7764,93992,76260,476502,700164,41182,47919,158672,2327,228924,173330,18653,54217,720249,559958,277259,438557,763240,742357,234268,256159,24668,38235,43643,62941
SvB_BS_304,Sommar på den lilla ön i havet,Jenny Colgan,F,OTHER,bestseller,quot,115545,38996,74196,83111,141221,196610,188069,35260,53898,1821,1806,333,647,45748,91743,137527,144037,59314,44315,88471,91743,24515,28276,40568,45852,34286,27899,37055,1119,42953,984,32080,580,17412,68899,17540,10553,108256,704744,479197,29096,39259,87215,177775,3440,195513,175505,21782,37265,706572,581313,281703,412770,794199,790036,194693,204142,38545,32758,37818,37259
SvB_BS_305,Det som göms i snö,Carin Gerhardsen,F,CRIME,bestseller,dash,104422,22398,81852,103625,143564,212474,183221,32548,45472,4197,3225,714,599,69381,100413,151130,130003,61568,53536,98491,93803,10179,30494,40539,44776,37459,28246,5536,819,57460,953,35762,611,19779,59094,19109,15357,238285,619257,377810,28739,58626,121758,134062,5134,189325,223445,33621,56211,612667,553315,379147,443962,798794,804272,193451,193005,24691,37614,53498,59645
SvB_BS_306,Motiv X,Stefan Ahnhem,M,CRIME,bestseller,quot,159146,49312,99989,86571,154097,197802,177560,35610,45215,3224,7001,730,1220,60857,107702,134896,126064,63048,51736,109973,105402,19326,23303,45243,45565,34190,29673,15250,580,41450,450,29567,640,19042,59487,16244,12111,157884,615749,454788,13236,58643,145432,130306,2873,197252,222372,27783,49566,651675,537124,334270,455413,784961,784852,201687,207684,46128,55961,44419,43796
SvB_BS_308,På egen hand,Marian Keyes,M,OTHER,bestseller,quot,220485,69757,103700,87346,136413,194676,181630,38993,54214,3813,6586,616,598,50002,85246,133592,125612,61399,56519,92593,93568,26807,27686,41716,40559,28499,27203,18865,2083,49056,62980,31624,1119,15396,33828,14995,10212,117158,224741,432180,489673,38954,70719,189985,5946,219882,207221,20839,43111,744461,696593,247005,296692,807976,784886,183325,208681,38971,35930,36765,39132
SvB_BS_309,Spegelmannen,Lars Kepler,2,CRIME,bestseller,dash,140417,40576,99725,95303,191998,234227,190574,32556,43760,4485,3841,345,612,62130,114254,170569,164542,64546,26282,77632,64126,24300,41243,43671,51893,48304,26583,7246,70,54909,481,37362,70,25877,58320,16463,4873,161301,106972,455072,727335,47454,43515,169613,789,165825,121073,30934,47830,629946,437719,363848,560297,805793,804147,188260,193868,34065,23602,31794,33685
SvB_BS_310,Där kräftorna sjunger,Delia Owens,F,OTHER,bestseller,quot,121452,29198,70909,103740,177058,190903,169569,34352,48160,5583,4781,342,1100,63463,111678,133776,135173,57298,34650,99390,89481,24180,17473,37777,48372,31167,25906,21577,254,38873,1368,26132,465,28187,70527,14967,7601,218873,695110,393075,41417,62792,85828,121277,4990,203265,171989,28525,40835,646088,546794,342027,449940,763948,749184,224166,247551,28913,33089,37886,41288
SvB_BS_311,Samlade verk,Lydia Sandgren,F,PRESTIGE,bestseller,quot,268954,45814,167451,99926,169620,193260,171280,40839,51979,4191,4419,284,1123,54372,106383,131270,126359,62426,45291,98529,77312,28136,39056,44986,40603,33352,26103,15585,675,35448,1463,24796,926,20409,54362,14733,9233,168286,653046,453354,53380,50486,96440,147504,4777,178789,191521,25638,49022,710354,625814,272608,368306,814329,781432,168633,212724,28862,34697,30465,39982
SvB_BS_312,Vingar av silver,Camilla Läckberg,F,CRIME,bestseller,quot,84786,26804,57266,89054,147679,201276,191877,36151,38382,2313,2602,336,681,58051,100793,140613,152045,60775,40111,85808,78878,25146,46502,40404,38120,33129,24465,16677,384,62267,17602,40628,297,17721,69064,14252,8330,139018,708136,485449,17110,62465,99381,106209,7463,206487,167364,27247,33764,700042,541800,274403,455008,772937,806433,201927,190611,45408,37307,43344,45041
SvB_BS_313,Slutet på historien,Jan Guillou,M,OTHER,bestseller,quot,143638,22914,97053,128742,180056,176748,151556,43554,62172,5150,8212,1135,1618,67382,109590,122458,107519,54377,44337,99415,90785,30069,41647,41590,37516,31684,28644,21908,938,38230,5234,19900,82,13529,36990,13485,9057,148395,599769,440247,55204,55802,113740,133580,1428,219012,226800,34568,70569,688136,623119,302034,369385,800678,770186,189492,222432,41082,44084,58116,40603
SvB_BS_314,Överlevarna,Alex Schulman,M,OTHER,bestseller,quot,66561,11190,40958,89544,177719,204021,175350,27882,37014,2234,3858,447,659,46470,107525,147900,150300,56211,25270,101787,86479,16354,31276,48079,43410,30742,24171,34674,98,55139,1978,30920,928,11260,61844,15728,6739,203679,557923,398160,268867,38108,49986,178274,2089,180464,120997,26281,47480,659681,485506,322355,510922,798403,774420,183633,222009,48077,34960,38462,50792
SvB_BS_316,Mytomanen,Sofie Sarenbrant,F,CRIME,bestseller,quot,104613,32830,63398,99604,137512,204782,205432,31678,42194,2345,2224,731,615,61011,86186,142918,156708,62199,49213,91745,80760,27536,43345,43284,44055,35516,27193,17545,726,43040,7697,25982,252,23820,62352,15078,14575,220289,80774,394318,670455,62175,48833,136100,6066,186524,192798,30195,34628,652599,497476,341896,501491,823547,825992,171254,172975,50000,52336,42308,48224
SvB_BS_317,Vargasommar,Hans Rosenfeldt,M,CRIME,bestseller,quot,117054,22976,91228,79474,142588,198163,184373,26114,45162,5571,5492,479,1129,44699,97339,146979,144824,51314,39922,94882,94894,22763,26549,41957,35954,30684,29267,20369,428,43698,373,32077,208,26506,70724,17192,13340,183396,634483,425653,38288,53811,112307,192840,11237,143642,203329,19108,36980,676889,509456,296824,481627,757393,784978,217963,206181,26667,57767,58333,65777
SvB_BS_318,Renegater,Klas Östergren,M,PRESTIGE,bestseller,quot,271648,20255,126232,92175,162320,197581,169442,39299,56507,3505,3454,296,626,51888,95982,135423,120500,62404,49639,89262,84662,15650,14386,41817,41368,31548,25984,12046,570,35497,17428,26364,222,26068,41574,16539,9435,176162,473561,423038,144514,82209,144280,139430,1964,177661,235121,25737,48530,714515,681650,262989,314104,751473,766911,227102,228795,20101,29581,30151,39955
